Timestamp,Traffic Volume,Vehicle Speed (km/h),Traffic Density (vehicles/km),Congestion Level,Weather Conditions,Accidents,Road Type,GPS Latitude,GPS Longitude
2024-01-14 23:35:00,726,41,114,Moderate,Foggy,3,Urban Road,44.347299,-76.185761
2024-01-14 23:40:00,618,51,133,Low,Foggy,4,Urban Road,41.46833,-77.393067
2024-01-14 23:45:00,714,90,24,High,Foggy,5,Urban Road,48.479403,-78.371756
2024-01-14 23:50:00,891,21,32,High,Rainy,1,Residential,40.430449,-78.646441
2024-01-14 23:55:00,347,5,89,Moderate,Foggy,0,Residential,48.077937,-72.441936
2024-01-15 00:00:00,891,89,125,Moderate,Foggy,5,Urban Road,46.151514,-71.324181
2024-01-15 00:05:00,87,22,70,Moderate,Rainy,2,Highway,48.955366,-72.807527
2024-01-15 00:10:00,211,47,28,High,Rainy,4,Highway,49.11467,-73.598814
2024-01-15 00:15:00,416,46,75,Moderate,Rainy,1,Residential,46.517354,-72.015317
2024-01-15 00:20:00,746,92,29,Moderate,Rainy,5,Residential,48.174709,-70.922132
2024-01-15 00:25:00,340,88,111,High,Foggy,2,Urban Road,44.607432,-73.440849
2024-01-15 00:30:00,333,5,88,Moderate,Clear,3,Residential,44.676561,-79.976557
2024-01-15 00:35:00,96,91,43,Moderate,Snowy,1,Urban Road,42.071125,-74.55606
2024-01-15 00:40:00,972,47,98,High,Foggy,2,Urban Road,40.38218,-72.602334
2024-01-15 00:45:00,204,100,93,Low,Foggy,5,Urban Road,48.904137,-77.009392
2024-01-15 00:50:00,953,64,113,High,Clear,2,Residential,48.88035,-78.250032
2024-01-15 00:55:00,326,73,39,High,Clear,0,Urban Road,43.06258,-76.221207
2024-01-15 01:00:00,402,52,52,Moderate,Snowy,2,Urban Road,47.111597,-70.753572
2024-01-15 01:05:00,770,47,58,High,Snowy,4,Urban Road,45.64514,-70.595711
2024-01-15 01:10:00,369,19,60,Low,Rainy,5,Urban Road,40.085125,-77.226038
2024-01-15 01:15:00,333,76,101,High,Snowy,1,Residential,45.188665,-76.205857
2024-01-15 01:20:00,554,81,116,High,Rainy,2,Residential,45.08056,-76.691384
2024-01-15 01:25:00,686,72,146,High,Clear,2,Residential,49.004399,-76.143886
2024-01-15 01:30:00,802,91,44,High,Snowy,3,Residential,49.24481,-74.813414
2024-01-15 01:35:00,172,41,54,Low,Foggy,3,Highway,40.75703,-70.183462
2024-01-15 01:40:00,788,9,37,High,Snowy,3,Residential,49.472438,-73.173062
2024-01-15 01:45:00,329,35,8,Moderate,Clear,0,Urban Road,49.987619,-78.418147
2024-01-15 01:50:00,838,32,113,High,Clear,4,Urban Road,45.50844,-72.616364
2024-01-15 01:55:00,675,69,140,Moderate,Foggy,1,Urban Road,42.329628,-70.354736
2024-01-15 02:00:00,320,50,75,Low,Rainy,4,Urban Road,40.787555,-71.026242
2024-01-15 02:05:00,126,75,18,Moderate,Foggy,4,Residential,44.126069,-70.910341
2024-01-15 02:10:00,788,56,10,High,Rainy,0,Residential,48.111829,-77.904292
2024-01-15 02:15:00,321,62,52,Low,Snowy,3,Highway,43.534052,-79.801755
2024-01-15 02:20:00,949,54,48,High,Snowy,1,Residential,48.242509,-77.241745
2024-01-15 02:25:00,509,12,122,Moderate,Clear,1,Highway,44.236863,-74.44783
2024-01-15 02:30:00,227,24,78,Moderate,Foggy,4,Urban Road,42.077497,-73.734015
2024-01-15 02:35:00,556,93,60,High,Snowy,2,Residential,43.365131,-77.675067
2024-01-15 02:40:00,635,70,114,Moderate,Foggy,4,Residential,47.940932,-71.785477
2024-01-15 02:45:00,128,55,124,High,Rainy,3,Urban Road,41.752659,-72.279754
2024-01-15 02:50:00,848,34,122,High,Snowy,1,Residential,41.43996,-71.284487
2024-01-15 02:55:00,248,58,41,Moderate,Snowy,5,Highway,41.540107,-75.700785
2024-01-15 03:00:00,566,94,141,High,Snowy,3,Highway,43.53754,-78.215136
2024-01-15 03:05:00,503,93,102,Moderate,Clear,4,Highway,40.075116,-77.595702
2024-01-15 03:10:00,671,87,78,Low,Clear,1,Urban Road,44.235329,-79.872407
2024-01-15 03:15:00,257,20,95,Moderate,Foggy,2,Residential,44.648349,-77.882973
2024-01-15 03:20:00,372,50,9,Moderate,Foggy,2,Urban Road,42.458725,-74.084525
2024-01-15 03:25:00,192,61,87,Moderate,Snowy,3,Urban Road,46.340116,-70.213011
2024-01-15 03:30:00,994,37,112,Moderate,Foggy,0,Highway,44.910517,-74.718724
2024-01-15 03:35:00,927,84,50,High,Foggy,2,Residential,44.743908,-79.685788
2024-01-15 03:40:00,92,82,7,Low,Rainy,1,Residential,49.761498,-75.675513
2024-01-15 03:45:00,362,36,100,High,Foggy,5,Urban Road,46.21448,-72.004336
2024-01-15 03:50:00,350,40,44,High,Rainy,5,Highway,41.077279,-75.753721
2024-01-15 03:55:00,674,19,8,High,Clear,3,Urban Road,46.074026,-73.121535
2024-01-15 04:00:00,553,8,6,Moderate,Clear,1,Highway,44.826484,-72.607758
2024-01-15 04:05:00,120,57,150,High,Clear,1,Residential,44.286406,-72.866407
2024-01-15 04:10:00,942,39,76,Low,Clear,2,Urban Road,42.468016,-74.428257
2024-01-15 04:15:00,911,66,52,High,Snowy,5,Highway,49.720757,-76.73892
2024-01-15 04:20:00,70,90,100,High,Rainy,1,Highway,47.659519,-78.647557
2024-01-15 04:25:00,402,93,68,Moderate,Snowy,1,Residential,47.390355,-72.047683
2024-01-15 04:30:00,253,70,17,Moderate,Rainy,1,Urban Road,46.305899,-70.391873
2024-01-15 04:35:00,754,43,22,High,Foggy,1,Residential,46.384097,-72.782204
2024-01-15 04:40:00,980,60,80,Low,Foggy,2,Highway,43.930277,-70.438016
2024-01-15 04:45:00,676,41,22,Low,Snowy,3,Residential,48.315139,-74.739641
2024-01-15 04:50:00,126,91,77,Low,Rainy,5,Urban Road,45.235255,-71.484111
2024-01-15 04:55:00,462,64,22,Low,Foggy,0,Highway,40.705727,-72.529074
2024-01-15 05:00:00,782,52,101,Low,Rainy,0,Highway,43.668456,-77.472423
2024-01-15 05:05:00,489,18,25,Moderate,Foggy,1,Urban Road,47.414041,-78.528323
2024-01-15 05:10:00,367,95,5,Moderate,Foggy,5,Urban Road,41.653903,-79.922104
2024-01-15 05:15:00,854,97,148,High,Snowy,1,Residential,40.294735,-70.667042
2024-01-15 05:20:00,925,64,111,Low,Clear,2,Highway,46.605941,-78.026598
2024-01-15 05:25:00,791,7,37,High,Clear,5,Urban Road,48.222874,-70.742314
2024-01-15 05:30:00,52,51,120,Moderate,Clear,5,Highway,40.640012,-79.228126
2024-01-15 05:35:00,631,97,49,High,Clear,2,Residential,46.988573,-73.979832
2024-01-15 05:40:00,985,54,71,High,Snowy,1,Urban Road,48.740481,-75.974438
2024-01-15 05:45:00,220,84,11,Moderate,Snowy,4,Residential,49.341007,-73.339761
2024-01-15 05:50:00,93,23,23,Low,Clear,0,Urban Road,41.196302,-76.252923
2024-01-15 05:55:00,212,74,132,Moderate,Clear,2,Highway,46.889031,-70.508547
2024-01-15 06:00:00,832,25,53,Low,Foggy,4,Urban Road,44.485116,-79.103275
2024-01-15 06:05:00,349,64,52,High,Clear,4,Highway,41.305168,-74.032642
2024-01-15 06:10:00,405,13,147,High,Snowy,4,Highway,40.153374,-72.305146
2024-01-15 06:15:00,424,50,23,Low,Clear,4,Urban Road,41.671372,-78.077022
2024-01-15 06:20:00,72,38,117,Moderate,Rainy,0,Urban Road,49.52636,-77.781853
2024-01-15 06:25:00,495,19,13,Low,Foggy,3,Urban Road,48.632797,-72.619023
2024-01-15 06:30:00,993,97,87,Moderate,Rainy,4,Urban Road,46.405453,-74.659342
2024-01-15 06:35:00,506,32,127,Low,Rainy,4,Residential,46.634964,-71.130244
2024-01-15 06:40:00,830,5,6,Low,Rainy,2,Highway,44.496169,-70.630796
2024-01-15 06:45:00,119,28,7,Low,Snowy,0,Urban Road,46.551859,-70.51783
2024-01-15 06:50:00,124,82,64,Moderate,Snowy,4,Highway,47.195841,-77.11133
2024-01-15 06:55:00,758,72,62,Low,Foggy,5,Highway,40.624582,-78.727453
2024-01-15 07:00:00,973,83,143,Moderate,Clear,5,Highway,41.955578,-74.5339
2024-01-15 07:05:00,776,67,48,Moderate,Snowy,1,Highway,48.991565,-70.83287
2024-01-15 07:10:00,278,17,46,Low,Rainy,5,Residential,45.006328,-78.991621
2024-01-15 07:15:00,84,44,6,High,Foggy,0,Residential,47.682854,-70.764514
2024-01-15 07:20:00,746,52,28,Low,Clear,3,Highway,41.464357,-70.890362
2024-01-15 07:25:00,721,95,78,High,Foggy,1,Highway,44.734562,-79.263165
2024-01-15 07:30:00,191,96,34,High,Rainy,4,Urban Road,44.903482,-78.175527
2024-01-15 07:35:00,94,42,121,High,Rainy,1,Urban Road,42.821813,-78.499307
2024-01-15 07:40:00,217,18,100,Low,Snowy,5,Highway,46.553479,-77.535994
2024-01-15 07:45:00,155,100,91,Moderate,Foggy,1,Urban Road,48.304591,-78.787627
2024-01-15 07:50:00,160,23,70,Low,Clear,4,Urban Road,41.109536,-78.634249
2024-01-15 07:55:00,659,10,12,Moderate,Rainy,4,Residential,43.052323,-71.511961
2024-01-15 08:00:00,487,50,87,High,Clear,1,Residential,49.598673,-73.059378
2024-01-15 08:05:00,409,82,50,Low,Foggy,3,Residential,45.276648,-75.679933
2024-01-15 08:10:00,188,96,111,Moderate,Snowy,3,Highway,44.405827,-75.02245
2024-01-15 08:15:00,472,34,58,High,Snowy,1,Urban Road,42.775596,-71.955684
2024-01-15 08:20:00,857,87,7,Low,Clear,0,Highway,45.398049,-70.445476
2024-01-15 08:25:00,676,89,98,Low,Foggy,1,Urban Road,47.63882,-78.586646
2024-01-15 08:30:00,506,64,111,Moderate,Clear,5,Highway,44.830154,-78.033857
2024-01-15 08:35:00,858,88,135,Moderate,Clear,1,Residential,44.029991,-72.52829
2024-01-15 08:40:00,420,83,148,High,Rainy,3,Residential,47.356169,-79.44088
2024-01-15 08:45:00,498,17,51,High,Snowy,4,Highway,42.276708,-78.184191
2024-01-15 08:50:00,595,85,99,Moderate,Foggy,4,Highway,45.267007,-73.857091
2024-01-15 08:55:00,368,24,101,Moderate,Snowy,3,Residential,47.047724,-75.576188
2024-01-15 09:00:00,313,17,18,High,Rainy,2,Highway,49.133663,-78.818483
2024-01-15 09:05:00,960,78,88,High,Rainy,4,Residential,48.930198,-71.665116
2024-01-15 09:10:00,423,48,15,Moderate,Snowy,5,Urban Road,41.684138,-75.192453
2024-01-15 09:15:00,848,47,26,High,Rainy,5,Highway,41.902411,-77.467848
2024-01-15 09:20:00,949,33,54,Moderate,Rainy,4,Residential,40.164152,-77.907459
2024-01-15 09:25:00,756,94,41,High,Foggy,0,Urban Road,41.77298,-73.700918
2024-01-15 09:30:00,241,8,116,Moderate,Clear,5,Residential,40.796048,-78.644562
2024-01-15 09:35:00,113,95,27,Moderate,Rainy,4,Highway,49.648908,-70.38515
2024-01-15 09:40:00,533,51,129,High,Rainy,4,Residential,43.123039,-79.958528
2024-01-15 09:45:00,910,17,103,Moderate,Snowy,1,Urban Road,45.240312,-78.57216
2024-01-15 09:50:00,187,65,39,High,Rainy,3,Highway,49.012484,-75.676729
2024-01-15 09:55:00,481,10,138,Moderate,Clear,1,Urban Road,44.367601,-72.915753
2024-01-15 10:00:00,542,71,128,Moderate,Rainy,0,Residential,46.432246,-75.193688
2024-01-15 10:05:00,122,37,102,Moderate,Foggy,4,Residential,46.058439,-76.489354
2024-01-15 10:10:00,727,27,31,Moderate,Clear,5,Urban Road,41.753378,-73.129099
2024-01-15 10:15:00,889,72,86,Low,Clear,2,Urban Road,45.382745,-79.577631
2024-01-15 10:20:00,167,75,65,Moderate,Foggy,0,Urban Road,49.437381,-77.790534
2024-01-15 10:25:00,562,21,33,High,Clear,5,Urban Road,40.397128,-74.414395
2024-01-15 10:30:00,111,22,43,Low,Rainy,2,Urban Road,40.21954,-73.818221
2024-01-15 10:35:00,667,7,88,High,Snowy,5,Urban Road,43.686955,-76.098993
2024-01-15 10:40:00,703,21,60,High,Foggy,5,Residential,42.349405,-74.657017
2024-01-15 10:45:00,932,45,99,Moderate,Snowy,0,Highway,41.54445,-73.662361
2024-01-15 10:50:00,505,6,18,High,Rainy,2,Urban Road,43.629336,-76.848621
2024-01-15 10:55:00,882,66,132,Moderate,Snowy,3,Residential,42.220493,-73.012228
2024-01-15 11:00:00,918,35,30,Moderate,Rainy,1,Residential,42.014929,-73.148536
2024-01-15 11:05:00,827,96,132,Moderate,Clear,0,Urban Road,47.753273,-76.19849
2024-01-15 11:10:00,524,9,79,Low,Snowy,5,Urban Road,45.762696,-75.928183
2024-01-15 11:15:00,688,5,146,Low,Rainy,4,Urban Road,41.091532,-75.703701
2024-01-15 11:20:00,796,18,71,Low,Snowy,2,Residential,47.836891,-78.521246
2024-01-15 11:25:00,406,9,90,Moderate,Snowy,1,Urban Road,44.519765,-71.629628
2024-01-15 11:30:00,706,18,133,Moderate,Clear,4,Highway,41.991167,-76.964502
2024-01-15 11:35:00,169,82,69,High,Foggy,5,Residential,42.725587,-78.140563
2024-01-15 11:40:00,714,91,48,Moderate,Foggy,4,Highway,45.098801,-76.325194
2024-01-15 11:45:00,832,97,15,Low,Clear,0,Highway,41.563904,-75.908454
2024-01-15 11:50:00,217,12,90,High,Foggy,2,Residential,42.579291,-75.229181
2024-01-15 11:55:00,88,12,43,Low,Clear,2,Highway,45.161847,-72.473754
2024-01-15 12:00:00,337,100,123,Moderate,Rainy,2,Highway,46.985434,-75.953459
2024-01-15 12:05:00,386,78,6,High,Snowy,1,Urban Road,45.92633,-79.52682
2024-01-15 12:10:00,329,10,31,High,Rainy,5,Highway,44.179565,-73.113465
2024-01-15 12:15:00,956,55,93,High,Snowy,0,Urban Road,45.617933,-75.117612
2024-01-15 12:20:00,164,40,38,High,Foggy,5,Residential,44.741918,-78.142257
2024-01-15 12:25:00,595,58,136,Moderate,Snowy,1,Residential,44.264631,-70.334171
2024-01-15 12:30:00,305,59,47,Moderate,Rainy,0,Residential,46.639382,-72.619878
2024-01-15 12:35:00,192,38,106,Moderate,Foggy,5,Highway,40.451492,-76.937055
2024-01-15 12:40:00,482,31,139,Low,Rainy,2,Residential,43.815353,-78.105452
2024-01-15 12:45:00,370,65,21,Low,Foggy,4,Highway,47.742886,-70.148712
2024-01-15 12:50:00,115,96,20,Moderate,Foggy,3,Residential,47.004598,-77.684823
2024-01-15 12:55:00,801,78,59,Low,Snowy,5,Residential,48.752966,-75.414277
2024-01-15 13:00:00,214,60,40,Low,Clear,4,Residential,44.962822,-76.270616
2024-01-15 13:05:00,921,17,23,Moderate,Clear,1,Residential,47.314327,-78.22173
2024-01-15 13:10:00,524,56,147,Moderate,Rainy,5,Urban Road,41.757985,-75.915159
2024-01-15 13:15:00,973,47,111,Moderate,Snowy,4,Residential,44.420885,-74.226672
2024-01-15 13:20:00,611,95,80,Low,Snowy,2,Urban Road,40.446766,-75.895614
2024-01-15 13:25:00,329,75,80,Moderate,Rainy,5,Residential,40.099462,-76.888243
2024-01-15 13:30:00,647,15,11,Moderate,Clear,2,Residential,49.738954,-70.980397
2024-01-15 13:35:00,913,38,58,Low,Rainy,0,Urban Road,45.584746,-72.342567
2024-01-15 13:40:00,977,95,82,Moderate,Rainy,2,Highway,47.382108,-71.672603
2024-01-15 13:45:00,545,60,110,High,Clear,0,Urban Road,49.312628,-72.927207
2024-01-15 13:50:00,441,55,135,Moderate,Foggy,4,Residential,47.944116,-74.371258
2024-01-15 13:55:00,680,61,89,Moderate,Clear,3,Residential,41.118783,-74.382187
2024-01-15 14:00:00,556,80,95,Moderate,Clear,1,Highway,44.494131,-75.518805
2024-01-15 14:05:00,309,98,19,Moderate,Foggy,5,Residential,44.71445,-72.414037
2024-01-15 14:10:00,737,12,64,Low,Rainy,5,Highway,49.25024,-73.570782
2024-01-15 14:15:00,536,51,116,Moderate,Foggy,3,Residential,43.800597,-77.421927
2024-01-15 14:20:00,86,98,22,High,Snowy,0,Residential,48.651199,-71.310152
2024-01-15 14:25:00,985,14,64,Moderate,Clear,5,Urban Road,49.105852,-72.54323
2024-01-15 14:30:00,60,94,78,Low,Rainy,4,Urban Road,40.711865,-79.420184
2024-01-15 14:35:00,136,13,143,High,Snowy,2,Urban Road,43.942953,-78.672436
2024-01-15 14:40:00,222,90,131,Low,Rainy,4,Urban Road,48.177123,-72.695229
2024-01-15 14:45:00,816,23,16,Moderate,Foggy,3,Highway,43.454434,-77.663951
2024-01-15 14:50:00,335,45,95,High,Foggy,5,Highway,43.800047,-72.275839
2024-01-15 14:55:00,433,16,36,Moderate,Clear,3,Highway,42.96734,-72.880313
2024-01-15 15:00:00,421,36,58,Moderate,Snowy,4,Residential,45.138223,-73.061064
2024-01-15 15:05:00,569,75,127,Moderate,Foggy,3,Urban Road,46.152563,-72.557174
2024-01-15 15:10:00,68,71,43,Low,Snowy,1,Highway,46.169678,-79.711581
2024-01-15 15:15:00,718,84,41,Low,Clear,3,Residential,42.547364,-71.845456
2024-01-15 15:20:00,302,91,71,Moderate,Foggy,4,Urban Road,40.483532,-77.190671
2024-01-15 15:25:00,311,43,11,High,Clear,2,Residential,43.759896,-70.323893
2024-01-15 15:30:00,367,55,124,High,Foggy,3,Urban Road,48.440347,-77.151044
2024-01-15 15:35:00,318,98,117,Moderate,Foggy,2,Residential,47.853374,-74.67601
2024-01-15 15:40:00,360,67,12,Low,Rainy,3,Highway,45.86359,-72.118876
2024-01-15 15:45:00,956,57,15,High,Snowy,1,Residential,41.036227,-74.846643
2024-01-15 15:50:00,535,38,56,Moderate,Clear,4,Highway,49.574764,-76.488953
2024-01-15 15:55:00,408,12,27,Low,Foggy,0,Highway,42.013203,-75.870661
2024-01-15 16:00:00,839,22,111,Moderate,Clear,5,Residential,41.7777,-70.99345
2024-01-15 16:05:00,128,50,39,Moderate,Foggy,2,Residential,49.319487,-74.359173
2024-01-15 16:10:00,917,20,55,Low,Snowy,1,Highway,43.595925,-70.585328
2024-01-15 16:15:00,655,36,124,Moderate,Foggy,4,Urban Road,40.370921,-76.07204
2024-01-15 16:20:00,203,37,133,High,Snowy,3,Residential,47.720842,-77.341487
2024-01-15 16:25:00,407,69,25,Low,Rainy,5,Residential,49.537429,-76.82312
2024-01-15 16:30:00,842,50,117,Low,Snowy,5,Highway,41.384186,-74.98468
2024-01-15 16:35:00,891,28,119,Low,Foggy,2,Residential,43.3926,-73.561715
2024-01-15 16:40:00,449,9,42,High,Clear,3,Residential,42.074773,-71.536127
2024-01-15 16:45:00,657,20,86,Low,Clear,4,Residential,43.631326,-79.036508
2024-01-15 16:50:00,167,17,18,Low,Foggy,3,Residential,45.564864,-79.00724
2024-01-15 16:55:00,700,93,61,Moderate,Snowy,5,Highway,41.412429,-73.87423
2024-01-15 17:00:00,987,73,43,Low,Foggy,0,Residential,41.835221,-79.543731
2024-01-15 17:05:00,373,18,42,High,Foggy,5,Highway,40.518583,-75.129438
2024-01-15 17:10:00,297,54,78,High,Foggy,1,Highway,47.147592,-77.698399
2024-01-15 17:15:00,1000,95,88,Moderate,Clear,4,Highway,47.384112,-71.48664
2024-01-15 17:20:00,911,83,22,Low,Clear,3,Residential,47.716989,-72.236069
2024-01-15 17:25:00,544,50,116,Moderate,Snowy,2,Highway,46.148483,-70.084658
2024-01-15 17:30:00,799,21,35,Moderate,Clear,3,Highway,47.279078,-79.27342
2024-01-15 17:35:00,963,71,54,Moderate,Clear,2,Highway,49.852286,-70.849569
2024-01-15 17:40:00,287,30,16,Low,Snowy,5,Residential,44.960469,-77.912829
2024-01-15 17:45:00,644,73,59,Moderate,Rainy,1,Residential,49.124358,-77.639016
2024-01-15 17:50:00,453,100,78,Low,Snowy,5,Urban Road,41.32652,-78.596898
2024-01-15 17:55:00,511,32,136,High,Rainy,1,Urban Road,49.689595,-72.001705
2024-01-15 18:00:00,513,66,47,High,Rainy,3,Urban Road,44.788148,-73.566798
2024-01-15 18:05:00,160,96,108,Moderate,Clear,0,Highway,49.534074,-74.95529
2024-01-15 18:10:00,313,72,58,Moderate,Clear,3,Urban Road,49.445772,-79.370482
2024-01-15 18:15:00,117,32,120,Low,Snowy,4,Residential,49.29106,-78.595893
2024-01-15 18:20:00,451,85,76,High,Snowy,5,Urban Road,42.700099,-70.8141
2024-01-15 18:25:00,392,10,68,High,Rainy,5,Highway,40.614703,-71.929678
2024-01-15 18:30:00,106,9,124,Moderate,Rainy,3,Residential,43.718084,-74.33906
2024-01-15 18:35:00,86,13,72,Moderate,Rainy,0,Highway,40.683254,-71.796816
2024-01-15 18:40:00,564,94,105,Low,Clear,0,Highway,47.890166,-78.577567
2024-01-15 18:45:00,695,84,140,High,Snowy,5,Residential,48.265334,-74.286163
2024-01-15 18:50:00,457,13,134,Low,Foggy,2,Residential,42.063189,-71.848398
2024-01-15 18:55:00,785,60,109,Low,Rainy,1,Highway,40.856325,-79.950294
2024-01-15 19:00:00,865,78,128,High,Foggy,3,Urban Road,49.502153,-77.380671
2024-01-15 19:05:00,320,86,49,High,Rainy,4,Highway,49.853314,-71.935782
2024-01-15 19:10:00,157,14,148,Low,Rainy,3,Highway,47.488762,-70.188046
2024-01-15 19:15:00,627,32,73,Low,Snowy,1,Residential,42.849798,-76.341771
2024-01-15 19:20:00,78,32,80,Low,Clear,1,Residential,46.907932,-71.075002
2024-01-15 19:25:00,476,10,78,Low,Snowy,2,Urban Road,46.76171,-73.127828
2024-01-15 19:30:00,103,97,143,Moderate,Clear,2,Residential,46.730183,-73.346584
2024-01-15 19:35:00,569,36,137,Moderate,Clear,5,Urban Road,47.764751,-75.289036
2024-01-15 19:40:00,648,58,12,Moderate,Rainy,3,Highway,41.771076,-72.519964
2024-01-15 19:45:00,692,69,149,High,Snowy,0,Urban Road,42.97244,-76.02006
2024-01-15 19:50:00,139,83,57,Moderate,Rainy,5,Urban Road,46.520123,-74.066761
2024-01-15 19:55:00,216,53,139,Moderate,Rainy,0,Highway,42.93316,-76.692784
2024-01-15 20:00:00,674,94,66,Moderate,Rainy,5,Urban Road,45.37778,-79.91459
2024-01-15 20:05:00,938,36,139,High,Foggy,0,Highway,46.684371,-72.891587
2024-01-15 20:10:00,677,85,106,Moderate,Foggy,4,Highway,42.399761,-72.11503
2024-01-15 20:15:00,673,65,60,Moderate,Rainy,0,Residential,44.632659,-76.480312
2024-01-15 20:20:00,534,60,110,Low,Snowy,4,Highway,42.861927,-73.279141
2024-01-15 20:25:00,613,47,134,Low,Snowy,0,Urban Road,40.215751,-75.854822
2024-01-15 20:30:00,907,12,62,Moderate,Rainy,0,Highway,48.02926,-72.698727
2024-01-15 20:35:00,530,61,125,Moderate,Clear,4,Residential,40.04713,-71.478618
2024-01-15 20:40:00,275,22,69,Low,Foggy,2,Urban Road,43.962661,-76.359278
2024-01-15 20:45:00,304,82,44,Low,Snowy,3,Highway,44.01676,-72.139307
2024-01-15 20:50:00,821,100,109,High,Clear,5,Residential,48.370663,-78.918511
2024-01-15 20:55:00,947,66,110,Moderate,Clear,2,Residential,45.54675,-78.198357
2024-01-15 21:00:00,270,30,64,High,Snowy,0,Urban Road,47.345514,-73.274997
2024-01-15 21:05:00,745,60,145,Moderate,Rainy,3,Urban Road,42.680171,-70.693587
2024-01-15 21:10:00,729,11,125,High,Snowy,5,Highway,48.821867,-75.242117
2024-01-15 21:15:00,435,68,90,Low,Clear,0,Urban Road,47.625554,-76.781237
2024-01-15 21:20:00,184,51,36,Low,Foggy,4,Highway,42.802928,-78.031329
2024-01-15 21:25:00,156,14,10,Moderate,Rainy,5,Highway,49.394102,-72.827938
2024-01-15 21:30:00,303,72,95,Moderate,Foggy,1,Highway,48.407504,-76.372582
2024-01-15 21:35:00,420,24,48,High,Foggy,4,Residential,49.085797,-72.792106
2024-01-15 21:40:00,658,26,49,Low,Snowy,0,Residential,41.417947,-77.391594
2024-01-15 21:45:00,413,79,57,Low,Foggy,1,Residential,41.186492,-75.436766
2024-01-15 21:50:00,170,34,84,Moderate,Snowy,2,Residential,42.541721,-78.427103
2024-01-15 21:55:00,139,74,121,Moderate,Rainy,2,Residential,49.857604,-73.099856
2024-01-15 22:00:00,594,68,74,Low,Rainy,1,Residential,48.687648,-79.329519
2024-01-15 22:05:00,670,29,124,Low,Foggy,1,Highway,43.427189,-73.332375
2024-01-15 22:10:00,665,19,60,High,Rainy,5,Urban Road,43.236398,-70.015429
2024-01-15 22:15:00,121,20,93,Low,Snowy,3,Residential,43.307995,-73.441245
2024-01-15 22:20:00,656,77,82,Low,Foggy,4,Urban Road,40.515265,-78.330226
2024-01-15 22:25:00,680,42,71,Moderate,Clear,0,Highway,44.908142,-79.076751
2024-01-15 22:30:00,53,8,102,High,Rainy,2,Urban Road,42.769865,-73.4449
2024-01-15 22:35:00,447,65,95,Moderate,Rainy,1,Highway,49.696214,-79.548898
2024-01-15 22:40:00,242,80,46,Moderate,Foggy,5,Urban Road,49.999046,-71.681069
2024-01-15 22:45:00,738,19,68,Low,Foggy,3,Urban Road,40.865749,-77.731316
2024-01-15 22:50:00,185,50,21,Low,Foggy,1,Urban Road,43.131513,-70.264873
2024-01-15 22:55:00,375,94,42,Moderate,Rainy,0,Urban Road,44.578456,-71.564301
2024-01-15 23:00:00,177,63,7,Moderate,Foggy,1,Highway,44.675863,-74.795989
2024-01-15 23:05:00,853,50,143,Moderate,Rainy,3,Residential,47.533394,-71.735575
2024-01-15 23:10:00,945,100,38,High,Snowy,5,Highway,43.923416,-79.004233
2024-01-15 23:15:00,516,5,104,Moderate,Clear,0,Urban Road,45.997502,-72.549165
2024-01-15 23:20:00,343,89,45,High,Foggy,2,Urban Road,41.380892,-76.526633
2024-01-15 23:25:00,125,46,95,Low,Clear,2,Residential,44.39816,-76.909442
2024-01-15 23:30:00,901,87,107,High,Rainy,4,Urban Road,40.651901,-71.862683
2024-01-15 23:35:00,868,40,71,Low,Snowy,4,Urban Road,42.671781,-70.684265
2024-01-15 23:40:00,477,68,51,Moderate,Foggy,5,Urban Road,45.237796,-71.129505
2024-01-15 23:45:00,854,42,47,High,Foggy,1,Residential,45.391016,-73.606153
2024-01-15 23:50:00,492,62,86,Low,Rainy,2,Urban Road,40.044212,-70.163991
2024-01-15 23:55:00,489,57,36,Moderate,Rainy,3,Residential,46.746632,-76.16049
2024-01-16 00:00:00,106,29,81,Low,Foggy,4,Urban Road,43.147136,-70.892591
2024-01-16 00:05:00,327,32,147,High,Rainy,3,Highway,46.062657,-74.701371
2024-01-16 00:10:00,365,61,112,Moderate,Foggy,1,Residential,45.151258,-75.667818
2024-01-16 00:15:00,118,99,76,Moderate,Clear,0,Urban Road,40.263266,-75.514847
2024-01-16 00:20:00,467,12,10,Low,Rainy,1,Highway,49.86425,-77.270202
2024-01-16 00:25:00,458,97,52,Low,Foggy,5,Residential,45.357272,-79.030765
2024-01-16 00:30:00,109,35,114,Moderate,Snowy,4,Highway,41.931195,-73.637675
2024-01-16 00:35:00,697,44,87,Low,Snowy,2,Highway,42.242391,-75.915218
2024-01-16 00:40:00,451,89,126,High,Rainy,5,Urban Road,41.819901,-70.432462
2024-01-16 00:45:00,564,21,118,Low,Foggy,3,Residential,40.264882,-72.979217
2024-01-16 00:50:00,211,54,108,Moderate,Rainy,0,Residential,46.57623,-77.997616
2024-01-16 00:55:00,594,88,135,Low,Foggy,3,Urban Road,40.529501,-74.573354
2024-01-16 01:00:00,744,94,122,Low,Foggy,1,Residential,45.101696,-76.840606
2024-01-16 01:05:00,544,72,141,Low,Clear,2,Residential,42.739187,-74.442209
2024-01-16 01:10:00,201,64,71,High,Foggy,1,Residential,46.726811,-70.085172
2024-01-16 01:15:00,597,20,21,High,Foggy,4,Urban Road,48.330326,-79.802374
